        74.95000        44.45000        360.0683
        74.95000        44.55000        363.0913
        74.95000        44.65000        366.1954
        74.95000        44.75000        369.7715
        74.95000        44.85000        373.0780
        74.95000        44.95000        377.2915
        74.95000        45.05000        381.3345
        74.95000        45.15000        384.5800
        74.95000        45.25000        387.7410
        74.95000        45.35000        390.9485
        74.95000        45.45000        394.1273
        74.95000        45.55000        398.6975
        74.95000        45.65000        402.6192
        74.95000        45.75000        406.4215
        74.95000        45.85000        410.2574
        74.95000        45.95000        414.5461
        74.95000        46.05000        419.7141
        74.95000        46.15000        424.3437
        74.95000        46.25000        427.8854
        74.95000        46.35000        431.0612
        74.95000        46.45000        433.3302
        74.95000        46.55000        434.2445
        74.95000        46.65000        433.5174
        74.95000        46.75000        431.6959
        74.95000        46.85000        429.8238
        74.95000        46.95000        428.8601
        74.95000        47.05000        427.7430
        74.95000        47.15000        427.1792
        74.95000        47.25000        428.2772
        74.95000        47.35000        429.1719
        74.95000        47.45000        430.1877
        74.95000        47.55000        431.1754
        74.95000        47.65000        432.3577
        74.95000        47.75000        434.4947
        74.95000        47.85000        437.3589
        74.95000        47.95000        440.6481
        74.95000        48.05000        443.6262
        74.95000        48.15000        446.4841
        74.95000        48.25000        450.0843
        74.95000        48.35000        451.9531
        74.95000        48.45000        452.8972
        74.95000        48.55000        453.0270
        74.95000        48.65000        452.9043
        74.95000        48.75000        452.2578
        74.95000        48.85000        450.8439
        74.95000        48.95000        449.6320
        74.95000        49.05000        448.2174
        74.95000        49.15000        447.3418
        74.95000        49.25000        446.6342
        74.95000        49.35000        445.8738
        74.95000        49.45000        445.0535
        74.95000        49.55000        444.3656
        74.95000        49.65000        443.9878
        74.95000        49.75000        443.8345
        74.95000        49.85000        443.6400
        74.95000        49.95000        443.3801
        74.95000        50.05000        443.1083
        74.95000        50.15000        443.3303
        74.95000        50.25000        443.5891
        74.95000        50.35000        442.4314
        74.95000        50.45000        440.7029
        74.95000        50.55000        438.7210
        74.95000        50.65000        436.4681
        74.95000        50.75000        434.0553
        74.95000        50.85000        431.4868
        74.95000        50.95000        427.7876
        74.95000        51.05000        425.1129
        74.95000        51.15000        422.5266
        74.95000        51.25000        419.8134
        74.95000        51.35000        418.0800
        74.95000        51.45000        416.6499
        74.95000        51.55000        415.8186
        74.95000        51.65000        414.7550
        74.95000        51.75000        413.2283
        74.95000        51.85000        412.4138
        74.95000        51.95000        411.9868
        74.95000        52.05000        411.4798
        74.95000        52.15000        410.8317
        74.95000        52.25000        410.7095
        74.95000        52.35000        410.5553
        74.95000        52.45000        410.4386
        74.95000        52.55000        409.4918
        74.95000        52.65000        409.2778
        74.95000        52.75000        410.2823
        74.95000        52.85000        410.1075
        74.95000        52.95000        410.1148
        74.95000        53.05000        411.2685
        74.95000        53.15000        412.0418
        74.95000        53.25000        413.1935
        74.95000        53.35000        414.2659
        74.95000        53.45000        416.0032
        74.95000        53.55000        419.1118
        74.95000        53.65000        421.8326
        74.95000        53.75000        423.8972
        74.95000        53.85000        425.5784
        74.95000        53.95000        427.2968
        74.95000        54.05000        429.1513
        74.95000        54.15000        431.0739
        74.95000        54.25000        432.2631
        74.95000        54.35000        434.3522
        74.95000        54.45000        436.8062
        74.95000        54.55000        439.5451
        74.95000        54.65000        443.4463
        74.95000        54.75000        447.5607
        74.95000        54.85000        451.2487
        74.95000        54.95000        455.5787
        74.95000        55.05000        459.7213
        74.95000        55.15000        465.8348
        74.95000        55.25000        474.9680
        74.95000        55.35000        480.3255
        74.95000        55.45000        485.9821
        74.95000        55.55000        490.5759
        74.95000        55.65000        495.0170
        74.95000        55.75000        498.9566
        74.95000        55.85000        500.7214
        74.95000        55.95000        502.1833
        74.95000        56.05000        505.5289
        74.95000        56.15000        511.1089
        74.95000        56.25000        520.3344
        74.95000        56.35000        529.7232
        74.95000        56.45000        539.0250
        74.95000        56.55000        551.4647
        74.95000        56.65000        558.4885
        74.95000        56.75000        559.1099
        74.95000        56.85000        557.7752
        74.95000        56.95000        556.5306
        74.95000        57.05000        554.3490
        74.95000        57.15000        551.7516
        74.95000        57.25000        550.3708
        74.95000        57.35000        550.7397
        74.95000        57.45000        551.7251
        74.95000        57.55000        551.6415
        74.95000        57.65000        551.0936
        74.95000        57.75000        550.5178
        74.95000        57.85000        551.4613
        74.95000        57.95000        552.6569
        74.95000        58.05000        554.3140
        74.95000        58.15000        556.4586
        74.95000        58.25000        559.6105
        74.95000        58.35000        564.9417
        74.95000        58.45000        575.6514
        74.95000        58.55000        585.3364
        74.95000        58.65000        594.9355
        74.95000        58.75000        603.7918
        74.95000        58.85000        616.5514
        74.95000        58.95000        637.9495
        74.95000        59.05000        655.6817
        74.95000        59.15000        659.6650
        74.95000        59.25000        660.1624
        74.95000        59.35000        660.0353
        74.95000        59.45000        658.0133
        74.95000        59.55000        659.6683
        74.95000        59.65000        646.4946
        74.95000        59.75000        628.7665
        74.95000        59.85000        620.1654
        74.95000        59.95000        615.5842
        74.95000        60.05000        610.0264
        74.95000        60.15000        597.4949
        74.95000        60.25000        593.1575
        74.95000        60.35000        597.1257
        74.95000        60.45000        601.4354
        74.95000        60.55000        608.3564
        74.95000        60.65000        618.3676
        74.95000        60.75000        625.4641
        74.95000        60.85000        631.1636
        74.95000        60.95000        634.7192
        74.95000        61.05000        637.7943
        74.95000        61.15000        643.7411
        74.95000        61.25000        647.7236
        74.95000        61.35000        652.2837
        74.95000        61.45000        652.0319
        74.95000        61.55000        641.8802
        74.95000        61.65000        620.6743
        74.95000        61.75000        600.9462
        74.95000        61.85000        582.6852
        74.95000        61.95000        567.6036
        74.95000        62.05000        562.9266
        74.95000        62.15000        562.8264
        74.95000        62.25000        561.5665
        74.95000        62.35000        561.4407
        74.95000        62.45000        568.0627
        74.95000        62.55000        569.3064
        74.95000        62.65000        564.7135
        74.95000        62.75000        553.7858
        74.95000        62.85000        537.7258
        74.95000        62.95000        527.2209
        74.95000        63.05000        520.4299
        74.95000        63.15000        514.3003
        74.95000        63.25000        510.1888
        74.95000        63.35000        515.3926
        74.95000        63.45000        523.8289
        74.95000        63.55000        534.3270
        74.95000        63.65000        544.0493
        74.95000        63.75000        554.5582
        74.95000        63.85000        563.6817
        74.95000        63.95000        571.6614
        74.95000        64.05000        580.3544
        74.95000        64.15000        588.9927
        74.95000        64.25000        598.3929
        74.95000        64.35000        609.8256
        74.95000        64.45000        616.8322
        74.95000        64.55000        623.5826
        74.95000        64.65000        627.2831
        74.95000        64.75000        625.5909
        74.95000        64.85000        609.9725
        74.95000        64.95000        592.0211
        74.95000        65.05000        581.4815
        74.95000        65.15000        572.7510
        74.95000        65.25000        563.3361
        74.95000        65.35000        551.3098
        74.95000        65.45000        540.1088
        74.95000        65.55000        530.9438
        74.95000        65.65000        523.1650
        74.95000        65.75000        516.5136
        74.95000        65.85000        509.7913
        74.95000        65.95000        500.3866
        74.95000        66.05000        493.4643
        74.95000        66.15000        487.4156
        74.95000        66.25000        481.2330
        74.95000        66.35000        475.2294
        74.95000        66.45000        469.1976
        74.95000        66.55000        463.6335
        74.95000        66.65000        459.6530
        74.95000        66.75000        455.4006
        74.95000        66.85000        453.1365
        74.95000        66.95000        450.4648
        74.95000        67.05000        445.9050
        74.95000        67.15000        442.0107
        74.95000        67.25000        438.1342
        74.95000        67.35000        436.1525
        74.95000        67.45000        433.4470
        74.95000        67.55000        422.0004
        74.95000        67.65000        413.0345
        74.95000        67.75000        399.8287
        74.95000        67.85000        392.5110
        74.95000        67.95000        389.7028
        74.95000        68.05000        386.0213
        74.95000        68.15000        383.6017
        74.95000        68.25000        381.9488
        74.95000        68.35000        381.2176
        74.95000        68.45000        382.4127
        74.95000        68.55000        389.3900
        74.95000        68.65000        399.1633
        74.95000        68.75000        405.9319
        74.95000        68.85000        413.3100
        74.95000        68.95000        421.2202
        74.95000        69.05000        429.9384
        74.95000        69.15000        441.3724
        74.95000        69.25000        453.8925
        74.95000        69.35000        468.9297
        74.95000        69.45000        492.7312
        74.95000        69.55000        518.1823
        74.95000        69.65000        556.2547
        74.95000        69.75000        565.6915
        74.95000        69.85000        558.2073
        74.95000        69.95000        549.2883
        74.95000        70.05000        540.7238
        74.95000        70.15000        531.7099
        74.95000        70.25000        519.3893
        74.95000        70.35000        511.2769
        74.95000        70.45000        504.1550
        74.95000        70.55000        499.1873
        74.95000        70.65000        497.0351
        74.95000        70.75000        497.5612
        74.95000        70.85000        502.9070
        74.95000        70.95000        506.9861
        74.95000        71.05000        511.1856
        74.95000        71.15000        514.7944
        74.95000        71.25000        518.9207
        74.95000        71.35000        522.8432
        74.95000        71.45000        524.3920
        74.95000        71.55000        526.0000
        74.95000        71.65000        526.9775
        74.95000        71.75000        528.2142
        74.95000        71.85000        535.4410
        74.95000        71.95000        542.2681
        74.95000        72.05000        548.7443
        74.95000        72.15000        555.6051
        74.95000        72.25000        563.0420
        74.95000        72.35000        573.3008
        74.95000        72.45000        583.6999
        74.95000        72.55000        592.1844
        74.95000        72.65000        601.7684
        74.95000        72.75000        612.4476
        74.95000        72.85000        625.0207
        74.95000        72.95000        638.1448
        74.95000        73.05000        650.6312
        74.95000        73.15000        664.7053
        74.95000        73.25000        686.9358
        74.95000        73.35000        710.0563
        74.95000        73.45000        724.9219
        74.95000        73.55000        734.6863
        74.95000        73.65000        740.1550
        74.95000        73.75000        741.3630
        74.95000        73.85000        737.7737
        74.95000        73.95000        728.9023
        74.95000        74.05000        715.8747
        74.95000        74.15000        702.6957
        74.95000        74.25000        690.4578
        74.95000        74.35000        677.8902
        74.95000        74.45000        662.7276
        74.95000        74.55000        650.4601
        74.95000        74.65000        641.7784
        74.95000        74.75000        634.1364
        74.95000        74.85000        624.6707
        74.95000        74.95000        615.9097
        74.95000        75.05000        617.7683
        74.95000        75.15000        626.6444
        74.95000        75.25000        635.9236
        74.95000        75.35000        642.1884
        74.95000        75.45000        647.6588
        74.95000        75.55000        654.4155
        74.95000        75.65000        662.5507
        74.95000        75.75000        669.6985
        74.95000        75.85000        676.1353
        74.95000        75.95000        683.9898
        74.95000        76.05000        694.7097
        74.95000        76.15000        705.2963
        74.95000        76.25000        714.5090
        74.95000        76.35000        724.2494
        74.95000        76.45000        734.1575
        74.95000        76.55000        743.9842
        74.95000        76.65000        756.5906
        74.95000        76.75000        765.9955
        74.95000        76.85000        775.7080
        74.95000        76.95000        784.6885
        74.95000        77.05000        793.5766
        74.95000        77.15000        803.3093
        74.95000        77.25000        812.6143
        74.95000        77.35000        819.7861
        74.95000        77.45000        825.7390
        74.95000        77.55000        830.8699
        74.95000        77.65000        835.1485
        74.95000        77.75000        837.5721
        74.95000        77.85000        837.6234
        74.95000        77.95000        835.9549
        74.95000        78.05000        833.0067
        74.95000        78.15000        827.2119
        74.95000        78.25000        814.3723
        74.95000        78.35000        805.1124
        74.95000        78.45000        797.7167
        74.95000        78.55000        791.8339
        74.95000        78.65000        785.6611
        74.95000        78.75000        779.2276
        74.95000        78.85000        773.3796
        74.95000        78.95000        768.6262
        74.95000        79.05000        764.7204
        74.95000        79.15000        761.3571
        74.95000        79.25000        757.4079
        74.95000        79.35000        754.8431
        74.95000        79.45000        754.2657
        74.95000        79.55000        755.9490
        74.95000        79.65000        758.3237
        74.95000        79.75000        759.5870
        74.95000        79.85000        758.4839
        74.95000        79.95000        757.0739
        74.95000        80.05000        754.8336
        74.95000        80.15000        752.7890
        74.95000        80.25000        750.9083
        74.95000        80.35000        746.2315
        74.95000        80.45000        739.7801
        74.95000        80.55000        734.7792
        74.95000        80.65000        738.0884
        74.95000        80.75000        742.8235
        74.95000        80.85000        749.1674
        74.95000        80.95000        756.7369
        74.95000        81.05000        764.2773
        74.95000        81.15000        772.8520
        74.95000        81.25000        781.9202
        74.95000        81.35000        791.6315
        74.95000        81.45000        803.6205
        74.95000        81.55000        812.2507
        74.95000        81.65000        819.7704
        74.95000        81.75000        827.0463
        74.95000        81.85000        833.8055
        74.95000        81.95000        840.7704
        74.95000        82.05000        846.7567
        74.95000        82.15000        850.0710
        74.95000        82.25000        850.2612
        74.95000        82.35000        847.0375
        74.95000        82.45000        839.7035
        74.95000        82.55000        830.2763
        74.95000        82.65000        821.7172
        74.95000        82.75000        813.5101
        74.95000        82.85000        806.9340
        74.95000        82.95000        800.5529
        74.95000        83.05000        791.6957
        74.95000        83.15000        783.8483
        74.95000        83.25000        775.9141
        74.95000        83.35000        767.0591
        74.95000        83.45000        757.7484
        74.95000        83.55000        747.9455
        74.95000        83.65000        738.9480
        74.95000        83.75000        732.1883
        74.95000        83.85000        726.1735
        74.95000        83.95000        718.9709
        74.95000        84.05000        712.8130
        74.95000        84.15000        706.3629
        74.95000        84.25000        700.9715
        74.95000        84.35000        696.3812
        74.95000        84.45000        692.0650
        74.95000        84.55000        689.6102
        74.95000        84.65000        687.3297
        74.95000        84.75000        685.7297
        74.95000        84.85000        685.1699
        74.95000        84.95000        685.3774
        74.95000        85.05000        685.9984
        74.95000        85.15000        685.5312
        74.95000        85.25000        684.6328
        74.95000        85.35000        684.5009
        74.95000        85.45000        683.3981
        74.95000        85.55000        682.7993
        74.95000        85.65000        683.0481
        74.95000        85.75000        683.8674
        74.95000        85.85000        685.0517
        74.95000        85.95000        689.7637
        74.95000        86.05000        695.4072
        74.95000        86.15000        701.9581
        74.95000        86.25000        710.7996
        74.95000        86.35000        715.3895
        74.95000        86.45000        716.5174
        74.95000        86.55000        714.0600
        74.95000        86.65000        708.7798
        74.95000        86.75000        700.2753
        74.95000        86.85000        690.4576
        74.95000        86.95000        682.2731
        74.95000        87.05000        674.0063
        74.95000        87.15000        666.0501
        74.95000        87.25000        657.3342
        74.95000        87.35000        649.6758
        74.95000        87.45000        643.9689
